id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
154,Improving road safety at horizontal curves using V2I speed warning messages,Doulabi S.,2024-02-01,88,68-77,10.1016/j.jsr.2023.10.009,SCOPUS_ID:85180282483
155,FEDERAL HIGHWAY POLICE: FROM ROAD POLICE TO A NEW INSTITUTIONAL POSITION,Avanzi C.C.,2024-02-01,18,132-151,10.31060/rbsp.2024.v18.n1.1751,SCOPUS_ID:85185315793
156,The impact of injury control research centers: Advancing the field of injury and violence prevention,Baker W.,2024-02-01,88,56-67,10.1016/j.jsr.2023.10.008,SCOPUS_ID:85177042215
157,Organ procurement in forensic deaths: A retrospective analysis of the Italian context with a focus on the Puglia Region virtuous experience,Sablone S.,2024-02-01,102,,10.1016/j.jflm.2024.102657,SCOPUS_ID:85186177444
158,Measurement invariance of the driving inattention scale (ARDES) across 7 countries,Castro C.,2024-02-01,195,,10.1016/j.aap.2023.107412,SCOPUS_ID:85178643680
159,Predicting changes in driving performance in individuals who use cannabis following acute use based on self-reported readiness to drive,Miller R.,2024-02-01,195,,10.1016/j.aap.2023.107376,SCOPUS_ID:85181395957
160,IoT-Enabled Intelligent Traffic Control System with Real-Time Congestion Management and Road Safety using Python and OpenCV,Urkude G.,2024-01-01,,,10.1109/ICAIQSA64000.2024.10882345,SCOPUS_ID:105000139077
161,Replication of a local record keeping method for collecting road crash data in low resource settings: lessons from Bangladesh and Nepal,Thierry M.,2024-01-01,,,10.1136/ip-2024-045279,SCOPUS_ID:85204382119
162,Mental health impairment and recovery after a road traffic injury: where do we stand in Europe?,Papadakaki M.,2024-01-01,12,,10.3389/fpubh.2024.1418920,SCOPUS_ID:85208500821
163,"The epidemiology of road traffic injuries in the republic of Serbia: a study based on hospital data, 2015-2019",Rajčević S.,2024-01-01,12,,10.3389/fpubh.2024.1468505,SCOPUS_ID:85210558271
164,Visualising Blackspot Improvement at Nagpur,Chawla R.,2024-01-01,434,583-595,10.1007/978-981-99-6090-3_46,SCOPUS_ID:85180752484
165,Employing Applying Big Data Analytics Lifecycle in Uncovering the Factors that Relate to Causing Road Traffic Accidents to Reach Sustainable Smart Cities,Allaymoun M.H.,2024-01-01,487,193-204,10.1007/978-3-031-35828-9_18,SCOPUS_ID:85174800984
166,Analysis of the New Road Safety and Transportation Measures Enforced in India,Kulshrestha S.,2024-01-01,16,63-83,10.7206/kp.2080-1084.701,SCOPUS_ID:85205728874
167,Automated Injury Detection and Alert Systems in Public Transportation Integrating IoT with Convolutional Neural Networks,Vimal S.P.,2024-01-01,,1069-1074,10.1109/ICSSAS64001.2024.10760851,SCOPUS_ID:85213319695
168,NariNavi-Women and Public Transportation Safety,Ganesan S.,2024-01-01,,158-162,10.1109/CISCSD63381.2024.00045,SCOPUS_ID:105000747427
169,FIREFIGHTING WATER TANKER COMMUTING ACCIDENT: CASE REPORT ON WHY IT HAPPENED AND HOW TO MANAGE,Ismail R.,2024-01-01,19,,10.24083/apjhm.v19i1.2441,SCOPUS_ID:85198091004
170,"High-risk Driving and Its Associated Observable Driving Behaviors, Police Records, and Car Condition: A Case-control Study",Daliri M.,2024-01-01,12,66-74,10.30476/jhsss.2022.95797.1636,SCOPUS_ID:85183552093
171,A Comprehensive Review of Dynamic Speed Feedback Signs in Reducing Speed at Different Critical Locations,Mahmud M.S.,2024-01-01,36,357-382,10.7307/ptt.v36i3.607,SCOPUS_ID:85198663113
172,Social Perception of Suicide in the Spanish Media: A Qualitative Study,Olivar-Julián F.J.,2024-01-01,27,,10.5294/pacla.2024.27.2.5,SCOPUS_ID:85195825132
173,Enhancing Road Repair Management in Indonesia Through Open Participatory Reporting Systems,Syaifudin Y.W.,2024-01-01,,,10.1109/ICAAEEI63658.2024.10899179,SCOPUS_ID:105000709073
174,Violation Eye - AI Based Traffic Violation Reporting Web Application,Patil S.,2024-01-01,,95-100,10.1109/TIACOMP64125.2024.00026,SCOPUS_ID:85212116739
175,Normalizing crash risk of partially automated vehicles under sparse data,Goodall N.,2024-01-01,16,1-17,10.1080/19439962.2023.2178566,SCOPUS_ID:85149358051
176,Real-Time Accident Detection and Response System Using Resnet Algorithm,Sabitha R.,2024-01-01,,1493-1497,10.1109/CICN63059.2024.10847502,SCOPUS_ID:85218022993
177,Building a Smarter Government Using Machine Learning Applications: Benefits and Challenges,Manga E.,2024-01-01,Part F4013,77-98,10.1007/978-3-031-66669-8_4,SCOPUS_ID:86000092568
178,Case-based report of graded motor imagery experience in traumatic brachial plexus injury: The art of moving without moving,Eren T.,2024-01-01,37,161-169,10.1016/j.jht.2023.05.014,SCOPUS_ID:85168367500
179,The characteristics of e-scooter accidents reported by police in Türkiye,Arikan Öztürk E.,2024-01-01,25,1089-1097,10.1080/15389588.2024.2363478,SCOPUS_ID:85198615028
180,Socio-economic Impact Assessment of Khalid Bin Sultan Road: A Case Study,Ouda E.,2024-01-01,,83-90,,SCOPUS_ID:105012240453
181,"Structural Development of Hydrogen Valve for Short-range Flying Vehicles: Structure Implementations for Additive Fabrication, Post-processing, and Fatigue tests",Cao T.B.,2024-01-01,80,38-44,10.1016/j.trpro.2024.09.006,SCOPUS_ID:85207212725
182,Innovative Device for Automatically Notifying and Analyzing the Impact of Automobile Accidents,Kabilan R.,2024-01-01,1,1-13,,SCOPUS_ID:105021691285
183,"Drivers’ Knowledge, Attitude and Practices Towards Traffic Rules and Regulations",Abbas S.,2024-01-01,35,24-31,10.33492/JRS-D-24-3-2313777,SCOPUS_ID:85202967915
184,A note on Tesla’s revised safety report crash rates,Goodall N.J.,2024-01-01,6,,10.55329/llfl7748,SCOPUS_ID:85201663427
185,Addressing imbalanced data in predicting injury severity after traffic crashes: A comparative analysis of machine learning models,Bazarnovi S.,2024-01-01,238,24-31,10.1016/j.procs.2024.05.192,SCOPUS_ID:85199525245
186,No gene by stressful life events interaction on individual differences in adults’ self-control,Willems Y.E.,2024-01-01,15,,10.3389/fpsyt.2024.1388264,SCOPUS_ID:85191826685
187,Real-life implementation and Testing of Infrastructure-Assisted Routing Recommendations,Rudigier M.,2024-01-01,,1022-1027,10.1109/IV55156.2024.10588656,SCOPUS_ID:85199758159
224,Alcohol Policy in Austria: Positive Developments in Spite of Expanding Alcohol Availability,Uhl A.,2023-08-01,69,173-185,10.1024/0939-5911/a000825,SCOPUS_ID:85168592872
188,Hazardous traffic scenarios for motorcyclists in Indonesia: a comprehensive insight from police accident data and self-reports,Kusumastutie N.S.,2024-01-01,31,408-419,10.1080/17457300.2024.2335495,SCOPUS_ID:85192170686
189,Are Uninsured Drivers Less Likely to Request Emergency Medical Services after a Single-Vehicle Crash?,Nie Q.,2024-01-01,,2203-2213,10.1061/9780784485484.208,SCOPUS_ID:85213950472
190,A CNN-based Deep Learning Framework for Driver’s Drowsiness Detection,Sohail A.,2024-01-01,15,169-178,10.14569/IJACSA.2024.0150317,SCOPUS_ID:85189662408
191,IoT-Powered Smart Electric Automobile Ecosystems: Using Intelligent Infrastructure andConnected Technologies for Innovative Mobility,Balaji S.,2024-01-01,,,10.1109/ICSTSDG61998.2024.11026702,SCOPUS_ID:105011815678
192,Two cases of driver death caused by airbag rupture,Miao Q.,2024-01-01,25,612-615,10.1080/15389588.2023.2234533,SCOPUS_ID:85189103234
193,Implementation of an Alert System Integrated into Smart Wireless Helmets Utilizing IoT Sensors,Tripathi A.,2024-01-01,,,10.1109/ICNWC60771.2024.10537509,SCOPUS_ID:85195372012
194,Intelligent and Smart Traffic System Based on Yo-Lo Version-8 through Video Streaming for Longer Distance Level,Varshney A.,2024-01-01,,333-338,10.1109/IC2PCT60090.2024.10486446,SCOPUS_ID:85191154437
195,"A Community-Based Safety Reporting System; Development, Implementation, and Evaluation: An Experience of Safe Communities in Iran",Sadeghi-Bazargani H.,2024-01-01,38,81-87,10.47176/mjiri.38.14,SCOPUS_ID:85189028843
196,Colorado drugged driving prevalence and impaired driving conviction rates: Effects of impaired driving definitions and a 5-nanogram limit for delta-9 tetrahydrocannabinol,Wood E.C.,2024-01-01,25,338-344,10.1080/15389588.2023.2296865,SCOPUS_ID:85181470014
197,Recommendations for effective collaboration and capacity building in epidemiological studies on the effect of alcohol and drug use on traffic safety in low- and middle-income countries,Gjerde H.,2024-01-01,25,313-321,10.1080/15389588.2024.2316720,SCOPUS_ID:85186857363
198,Sex- and Age-Related Differences in Post-Concussive Symptom Reporting Among Children and Their Parents,Mayer A.R.,2024-01-01,41,209-221,10.1089/neu.2023.0072,SCOPUS_ID:85175203474
199,Promoting pedestrian safety in Bangladesh: Identifying factors for drivers’ yielding behavior at designated crossings using behavior change theories,Sarker M.S.,2024-01-01,25,976-985,10.1080/15389588.2024.2355630,SCOPUS_ID:85193482091
200,Multifactorial Analysis of Work Accidents among Transportation Sector Workers in Parepare City,Russeng S.S.,2023-12-01,19,169-174,10.30597/mkmi.v19i4.31186,SCOPUS_ID:85181720906
201,Factors Influencing Injury Severity in Road Traffic Collisions: A Comprehensive Analysis from Libya,Mahashhash B.O.M.,2023-12-01,7,303-310,10.18280/ijtdi.070404,SCOPUS_ID:85182643169
202,Wider view over bicycle crashes: Complementing and extending bicycle crash statistics in urban areas using surveys,Ringel L.,2023-12-01,87,217-231,10.1016/j.jsr.2023.09.018,SCOPUS_ID:85173260244
203,Major aviation accident investigation methodologies used by ITSA members,Bills K.,2023-12-01,168,,10.1016/j.ssci.2023.106315,SCOPUS_ID:85171891686
204,"Developing, implementing, and monitoring tailored strategies for integrated knowledge translation in five sub-Saharan African countries",Sell K.,2023-12-01,21,,10.1186/s12961-023-01038-x,SCOPUS_ID:85169697160
205,Hemiplegic Migraine with Concurrent SARS-CoV-2 Infection Leads to Motor Vehicle Collision: a Case Report,Esguerra J.,2023-12-01,5,,10.1007/s42399-022-01376-x,SCOPUS_ID:105015973398
206,"A qualitative study of perception related to risky driving behavior in Debre Markos City, North West Ethiopia, 2021",Mazengia E.M.,2023-12-01,23,,10.1186/s12889-023-15862-x,SCOPUS_ID:85160262109
207,Demographic and clinical profile of an inception cohort of road trauma survivors,Pei L.X.,2023-12-01,23,,10.1186/s12889-023-16487-w,SCOPUS_ID:85168222687
208,Firearm locking device preferences among firearm owners in the USA: a systematic review,Buck-Atkinson J.,2023-12-01,10,,10.1186/s40621-023-00436-7,SCOPUS_ID:85164156685
209,Epidemiology of maxillofacial injury among adults in sub-Saharan Africa: a scoping review,Adeleke A.I.,2023-12-01,10,,10.1186/s40621-023-00470-5,SCOPUS_ID:85176729698
210,A REVIEW OF STATISTICAL METHODS USED FOR INTERVENTION EVALUATION,Sarani R.,2023-11-01,19,73-81,,SCOPUS_ID:85202547430
211,Predictors of rural driver self-reported passing behaviors when interacting with farm equipment on the roadway,Ghanbari A.,2023-11-01,22,,10.1016/j.trip.2023.100926,SCOPUS_ID:85172684379
212,Trends in traumatic brain injury– related emergency department visits in Korea: a report from the National Emergency Department Information System (NEDIS) 2018–2022,Park H.A.,2023-11-01,10,S63-S68,10.15441/ceem.23.148,SCOPUS_ID:85177673671
213,Regulatory gap analysis for risk assessment of ammonia-fuelled ships,Jang H.,2023-11-01,287,,10.1016/j.oceaneng.2023.115751,SCOPUS_ID:85173022653
214,Identifying Regional Driving Risks via Transductive Cross-City Transfer Learning Under Negative Transfer,Yan H.,2023-10-21,,2877-2886,10.1145/3583780.3614924,SCOPUS_ID:85178084874
215,Racial and ethnic disparities in motor vehicle crash-related outcomes in North Carolina surrounding the COVID-19 pandemic,Neuroth L.M.,2023-10-19,30,84-88,10.1136/ip-2023-045005,SCOPUS_ID:85174897091
216,Assessing discrepancies in estimates of road traffic deaths in Brazil,Bhalla K.,2023-10-01,29,412-417,10.1136/ip-2023-044871,SCOPUS_ID:85164953411
217,Advances in Technologies in Crime Scene Investigation,Esposito M.,2023-10-01,13,,10.3390/diagnostics13203169,SCOPUS_ID:85175451322
218,Awareness about Road Safety and Factors Associated with Self‑reported Road Traffic Injury While Commuting to School in India,Kansara N.K.,2023-09-01,16,96-101,10.4103/mjdrdypu.mjdrdypu_1013_21,SCOPUS_ID:85176432991
219,How does “over-hype” lead to public misconceptions about autonomous vehicles? A new insight applying causal inference,Cai Y.,2023-09-01,175,,10.1016/j.tra.2023.103757,SCOPUS_ID:85164276984
220,Self-Report Survey Measures of Alcohol-Impaired Driving: A Systematic Review,Bushover B.R.,2023-09-01,84,781-790,10.15288/jsad.22-00435,SCOPUS_ID:85175357406
221,"Special Report from the CDC: Provider knowledge and practices around driving safety and fall prevention screening and recommendations for their older adult patients, DocStyles 2019",Ortmann N.,2023-09-01,86,401-408,10.1016/j.jsr.2023.06.011,SCOPUS_ID:85166194438
222,Seat belt usage in buses – An observation study of usage and travellers’ perspectives,Anund A.,2023-09-01,190,,10.1016/j.aap.2023.107138,SCOPUS_ID:85163081989
223,"Sharing roads with automated vehicles: A questionnaire investigation from drivers’, cyclists’ and pedestrians’ perspectives",Li X.,2023-08-01,188,,10.1016/j.aap.2023.107093,SCOPUS_ID:85156222180
226,Caring a patient with brain injury experiencing increased intracranial pressure: A case report,Ridwan R.,2023-07-01,10,123-128,10.31603/nursing.v10i2.9137,SCOPUS_ID:85219609482
227,Forensic implications of classification of accident-related deaths: A case report and review of the medical and legal literature,Santoro L.,2023-07-01,7,,10.1016/j.fsir.2023.100307,SCOPUS_ID:85146450150
228,Epidemiology and Prevention of Child Pedestrian Injury,Kendi S.,2023-07-01,152,,10.1542/peds.2023-062508,SCOPUS_ID:85164229532
229,Child Pedestrian Safety,Kendi S.,2023-07-01,152,,10.1542/peds.2023-062506,SCOPUS_ID:85164231271
230,Addressing discrepancies in estimates of road traffic deaths and injuries in Ethiopia,Neki K.,2023-06-01,29,234-240,10.1136/ip-2022-044704,SCOPUS_ID:85144846823
231,A systematic mapping of public health primary prevention interventions with relevance for policing,Sondhi A.,2023-06-01,25,148-156,10.1177/14613557231159551,SCOPUS_ID:85151001786
232,"Piloting a hospital-based road traffic injury surveillance system in Nairobi County, Kenya, 2018–2019",Mwenda V.,2023-06-01,54,1503-1509,10.1016/j.injury.2023.02.051,SCOPUS_ID:85152085552
233,CIRCUMSTANCES OF FATAL ROAD TRAFFIC ACCIDENTS AMONG ADOLESCENTS IN A METRO CITY OF INDIA,Das I.,2023-06-01,14,19-23,10.4038/sljfmsl.v14i1.7932,SCOPUS_ID:105018239335
234,Deep Learning-Based Black Spot Identification on Greek Road Networks,Karamanlis I.,2023-06-01,8,,10.3390/data8060110,SCOPUS_ID:85163790840
235,Travel Demand Management in an Auto Dominated City: Can Travel Behaviour Be Nudged in the Kingdom of Saudi Arabia?,Alturif G.,2023-06-01,15,,10.3390/su15118942,SCOPUS_ID:85161536871
236,Workplace accident analysis in the Algerian oil and gas industry,Zerrouki H.,2023-06-01,42,328-337,10.1002/prs.12439,SCOPUS_ID:85146726770
237,Mind the perception gap: The impact of bus rapid transit infrastructure on travelers’ perceptions of affective subjective well-being,Navarrete-Hernandez P.,2023-06-01,172,,10.1016/j.tra.2023.103670,SCOPUS_ID:85152627136
238,Road traffic accidental injuries and deaths: A neglected global health issue,Ahmed S.K.,2023-05-01,6,,10.1002/hsr2.1240,SCOPUS_ID:85160864389
239,"Birth, expansion, and contestation of alcohol per se laws: A global data set of policies regulating driving under the influence of alcohol",Nazif-Munoz J.I.,2023-05-01,84,446-455,10.15288/jsad.22-00302,SCOPUS_ID:85165516941
240,"What contributes to drug driving? An exploratory investigation into the influence of problematic substance use, roadside testing and alternative transport options",Hasan R.,2023-05-01,184,,10.1016/j.aap.2023.106990,SCOPUS_ID:85150423651
241,"Patterns of injury and death in mass casualty incidents from 2013 to 2018 in Mogadishu, Somalia Mass casualty incidents in Mogadishu, Somalia",Nor M.A.,2023-04-11,22,323-328,10.3329/bjms.v22i2.64989,SCOPUS_ID:85158084688
242,"Burden of road traffic injuries in Iran: A national and subnational perspective, 1990-2019",Sadeghian Tafti M.R.,2023-04-01,29,101-110,10.1136/ip-2022-044677,SCOPUS_ID:85150752016
243,A Study of Injury Pattern and Mode of Accident of Fatal Injuries in RTA Cases Admitted in a Tertiary Care Centre -3 Year Retrospective Study,Manoranjan B.,2023-04-01,45,132-136,10.48165/jiafm.2023.45.2.9,SCOPUS_ID:85171463516
244,Energy-efficient routing protocol on public roads using real-time traffic information,Ali Z.H.,2023-04-01,82,465-486,10.1007/s11235-023-00993-8,SCOPUS_ID:85149327389
