id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
625,Incident-based traffic jams simulation and dispersing strategies,Li S.B.,2012-08-01,24,1707-1713,,SCOPUS_ID:84866468064
626,Evaluation of the impacts of traffic states on crash risks on freeways,Xu C.,2012-07-01,47,162-171,10.1016/j.aap.2012.01.020,SCOPUS_ID:84862821492
627,Airborne in-situ investigations of the Eyjafjallajökull volcanic ash plume on iceland and over north-western Germany with light aircrafts and optical particle counters,Weber K.,2012-03-01,48,9-21,10.1016/j.atmosenv.2011.10.030,SCOPUS_ID:84855965053
628,Development of road surface friction monitoring system,Takahashi N.,2012-01-01,,,,SCOPUS_ID:84896980599
629,VMS harmonisation in Europe: The case for topological road signs,Albaiza A.,2012-01-01,,,,SCOPUS_ID:84897007462
630,The application of reliability models in traffic accident frequency analysis,Jovanović Dragan D.,2011-10-01,49,1246-1251,10.1016/j.ssci.2011.04.008,SCOPUS_ID:79958129069
631,Identifying crash type propensity using real-time traffic data on freeways,Christoforou Z.,2011-02-01,42,43-50,10.1016/j.jsr.2011.01.001,SCOPUS_ID:79952536426
632,Virtualized traffic: Reconstructing traffic flows from discrete spatiotemporal data,Sewall J.,2011-01-01,17,26-37,10.1109/TVCG.2010.27,SCOPUS_ID:78449287465
633,Hierarchical probabilistic network-based system for traffic accident detection at intersections,Hwang J.W.,2010-12-01,,211-216,10.1109/UIC-ATC.2010.27,SCOPUS_ID:78651412810
634,Developing real time model for road safety measures in Nigeria using geographical information systems and remote sensing,Alade T.,2010-12-01,10,8081-8087,,SCOPUS_ID:79959424802
635,Field test methods for a co-operative integrated traffic management system,Gruber T.,2010-09-20,6351 LNCS,183-195,10.1007/978-3-642-15651-9_14,SCOPUS_ID:77956571321
636,An intelligent traffic information service system based on agent and GIS-T,Zhang J.,2010-09-02,,2791-2794,10.1109/MACE.2010.5536501,SCOPUS_ID:77956092588
637,A real-time wireless brain-computer interface system for drowsiness detection,Lin C.,2010-08-01,4,214-222,10.1109/TBCAS.2010.2046415,SCOPUS_ID:77955174770
638,Influence of pre-collision occupant parameters on injury outcome in a frontal collision,Bose D.,2010-07-01,42,1398-1407,10.1016/j.aap.2010.03.004,SCOPUS_ID:77955324360
639,Framing decision making at two levels,Brézillon P.,2010-01-01,212,358-368,10.3233/978-1-60750-577-8-358,SCOPUS_ID:77956016714
640,Using spatial information and wireless technology to develop real time management system for commercial vehicle operation,Lai C.,2010-01-01,,,,SCOPUS_ID:84953896934
641,Finding comparable temporal categorical records: A similarity measure with an interactive visualization,Wongsuphasawat K.,2009-12-01,,27-34,10.1109/VAST.2009.5332595,SCOPUS_ID:72849125354
642,Visualizing real-time and archived traffic incident data,VanDaniker M.,2009-11-17,,206-211,10.1109/IRI.2009.5211552,SCOPUS_ID:70449370058
643,Agent based assistance system with ubiquitous data mining for road safety,Gull K.,2009-11-04,,,10.1109/IAMA.2009.5228058,SCOPUS_ID:70350482686
644,Intervention and causality: Forecasting traffic flows using a dynamic bayesian network,Queen C.M.,2009-06-01,104,669-681,10.1198/jasa.2009.0042,SCOPUS_ID:66549102138
645,A Gaussian process-based approach for handling uncertainty in vehicle dynamics simulation,Schmitt K.,2009-01-01,11,617-628,10.1115/IMECE2008-66664,SCOPUS_ID:69949186836
646,An efficient method for extracting road lane mark by fusing vehicle-based stereo image and laser range data,Shi Y.,2008-12-25,,,10.1109/EORSA.2008.4620324,SCOPUS_ID:57849151216
647,Real-time travel path prediction using gps-enabled mobile phones,Persad-Maharaj N.,2008-12-01,7,5096-5107,,SCOPUS_ID:84878910331
648,Diagnostic fusion for in vehicle driver vigilance assessment,Boverie S.,2008-12-01,17,,10.3182/20080706-5-KR-1001.1522,SCOPUS_ID:79961020366
649,Incident detection based on short-term travel time forecasting,Lam W.,2008-12-01,,83-92,,SCOPUS_ID:84896842012
650,Analyzing overspeed regularities of commercial vehicles based on data mining,Sun D.,2008-09-25,,9120-9125,10.1109/WCICA.2008.4594373,SCOPUS_ID:52149086150
651,The time cost of prehospital intubation and intravenous access in trauma patients,Carr B.,2008-07-01,12,327-332,10.1080/10903120802096928,SCOPUS_ID:46349087982
652,Fluctuations in urban traffic networks,Chen Y.D.,2008-01-20,22,101-115,10.1142/S0217984908014468,SCOPUS_ID:43949086582
653,Multi-layered decomposition of recurrent scenes,Russell D.,2008-01-01,5304 LNCS,574-587,10.1007/978-3-540-88690-7_43,SCOPUS_ID:56749159824
654,Assessing safety on Dutch freeways with data from infrastructure-based intelligent transportation systems,Abdel-Aty M.,2008-01-01,,153-161,10.3141/2083-18,SCOPUS_ID:63849337485
655,Advanced time-of-flight range camera with novel real-time 3D image processing,Koenig B.,2007-12-01,6695,,10.1117/12.732078,SCOPUS_ID:42149142861
656,Diazepam impairs temporal dynamics of visual attention,Boucart M.,2007-02-01,15,115-122,10.1037/1064-1297.15.1.115,SCOPUS_ID:33846945060
657,Urban safety management: How to deal with complexity,Fleury D.,2007-01-01,10,327-338,10.1142/s0219525907001380,SCOPUS_ID:38349159023
658,Quantifying effects of ramp metering on freeway safety,Lee C.,2006-03-01,38,279-288,10.1016/j.aap.2005.09.011,SCOPUS_ID:31044440520
659,The study on the development of analysis and management system for traffic accident spatial DB,Yu J.,2005-12-31,23,345-352,,SCOPUS_ID:77953941904
660,Obstacle detection for start-inhibit and low speed driving,Bertozzi M.,2005-12-01,2005,569-574,10.1109/IVS.2005.1505164,SCOPUS_ID:33745954380
661,A freeway safety strategy for advanced proactive traffic management,Pande A.,2005-07-01,9,145-158,10.1080/15472450500183789,SCOPUS_ID:25444449022
662,A Web-based GIS for analyzing commercial motor vehicle crashes,Bapna S.,2005-01-01,18,1-12,10.4018/irmj.2005070101,SCOPUS_ID:20744452767
663,Tabu search algorithm for dynamic vehicle routing problems under real-time information,Liao T.Y.,2004-01-01,,140-149,10.3141/1882-17,SCOPUS_ID:14044278102
664,Freeway safety as a function of traffic flow,Golob T.F.,2004-01-01,36,933-946,10.1016/j.aap.2003.09.006,SCOPUS_ID:4344671801
665,Measurement of road traffic using spatial frequency analysis of TV images,Kondo H.,1997-01-01,121,60-66,10.1002/(SICI)1520-6416(19971130)121:3<60::AID-EEJ8>3.0.CO;2-V,SCOPUS_ID:0031271857
666,Enhancement of the road safety with a stereovision system based on linear cameras,Burie J.C.,1996-12-01,,147-152,,SCOPUS_ID:0030386238
667,The potential uses of a computer animated film in the analysis of geographical patterns of traffic crashes,Moellering H.,1976-01-01,8,215-227,10.1016/0001-4575(76)90007-5,SCOPUS_ID:0017200553
